"시도별(17개)","규모별","직종별","항목","단위","2022. 1/2","2022. 2/2","2023. 1/2","2023. 2/2","2024. 1/2","2024. 2/2","2025. 1/2","2025. 2/2",
"세종특별자치시","전규모(1인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","부족률","%","4.9","5.8","2.9","2.6","3.2","3.8","3.1","2.5",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","현원","명","11432","12189","12256","11653","11774","11500","11315","11598",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","구인인원","명","831","1023","1142","1096","1173","987","1090","973",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","채용인원","명","676","783","963","996","917","895","1019","832",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","미충원인원","명","155","240","179","100","256","92","71","141",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","부족인원","명","487","686","456","538","622","551","458","632",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","채용계획인원","명","480","865","476","525","630","550","420","635",
"세종특별자치시","전규모(1인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","부족률","%","4.1","5.3","3.6","4.4","5","4.6","3.9","5.2",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","현원","명","3694","3332","2943","2587","2911","2777","2954","3159",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","구인인원","명","360","1804","827","3492","695","1236","1117","731",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","채용인원","명","355","1804","827","3487","694","1232","1111","728",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","미충원인원","명","5","0","0","5","1","4","6","3",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","부족인원","명","495","129","77","79","60","107","160","102",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","채용계획인원","명","527","159","94","79","60","157","160","97",
"세종특별자치시","전규모(1인이상)","7 건설ㆍ채굴직","부족률","%","11.8","3.7","2.5","3","2","3.7","5.1","3.1",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","현원","명","16097","16561","16573","18387","18673","18086","17833","18298",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","구인인원","명","1445","1460","1176","1531","1461","1199","1556","1373",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","채용인원","명","1153","1165","985","1316","1313","946","1426","1195",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","미충원인원","명","292","295","191","215","148","253","130","178",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","부족인원","명","992","989","607","941","687","848","588","586",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","채용계획인원","명","987","992","601","977","826","944","570","627",
"세종특별자치시","전규모(1인이상)","8 설치ㆍ정비ㆍ생산직","부족률","%","5.8","5.6","3.5","4.9","3.5","4.5","3.2","3.1",
"세종특별자치시","전규모(1인이상)","9 농림어업직","현원","명","350","449","227","246","274","218","259","290",
"세종특별자치시","전규모(1인이상)","9 농림어업직","구인인원","명","36","47","12","406","131","73","85","19",
"세종특별자치시","전규모(1인이상)","9 농림어업직","채용인원","명","33","47","12","406","131","73","85","19",
"세종특별자치시","전규모(1인이상)","9 농림어업직","미충원인원","명","3","0","0","0","0","0","0","0",
"세종특별자치시","전규모(1인이상)","9 농림어업직","부족인원","명","137","10","3","3","2","2","0","4",
"세종특별자치시","전규모(1인이상)","9 농림어업직","채용계획인원","명","137","10","3","3","2","2","0","4",
"세종특별자치시","전규모(1인이상)","9 농림어업직","부족률","%","28.1","2.2","1.3","1.2",".7",".9","0","1.4",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","현원","명","38230","38304","41301","38135","40405","39485","43355","43996",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","구인인원","명","641","477","682","510","744","374","720","499",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","채용인원","명","493","426","541","471","702","297","591","397",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","미충원인원","명","148","51","141","39","42","77","129","102",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","부족인원","명","280","197","244","167","247","174","247","251",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","채용계획인원","명","258","187","244","166","232","160","197","235",
"경기도","전규모(1인이상)","01 관리직(임원ㆍ부서장)","부족률","%",".7",".5",".6",".4",".6",".4",".6",".6",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","현원","명","836837","841846","867632","926711","943102","954182","946465","947556",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","구인인원","명","35712","31235","32819","34653","35152","32206","36075","28697",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","채용인원","명","30906","25799","27855","29719","31499","28941","32394","26031",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","미충원인원","명","4806","5436","4964","4934","3653","3265","3681","2666",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","부족인원","명","18842","21819","17324","16924","16225","16574","14403","13157",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","채용계획인원","명","18956","21126","16884","16161","15652","16261","13209","12716",
"경기도","전규모(1인이상)","02 경영ㆍ행정ㆍ사무직","부족률","%","2.2","2.5","2","1.8","1.7","1.7","1.5","1.4",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","현원","명","109210","115051","114286","114260","118007","119640","108082","107468",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","구인인원","명","3530","2159","3214","976","1508","2485","3080","4198",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","채용인원","명","2313","2113","3191","976","1508","2341","2684","3714",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","미충원인원","명","1217","46","23","0","0","144","396","484",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","부족인원","명","3481","2075","2409","543","1079","547","997","1499",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","채용계획인원","명","3504","2069","2296","543","938","477","827","1267",
"경기도","전규모(1인이상)","03 금융ㆍ보험직","부족률","%","3.1","1.8","2.1",".5",".9",".5",".9","1.4",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","현원","명","1690","2116","2289","3529","3185","3454","2547","2698",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","구인인원","명","231","185","587","297","31","542","563","267",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","채용인원","명","231","151","335","275","31","542","126","264",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","미충원인원","명","0","34","252","22","0","0","437","3",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","부족인원","명","81","188","358","22","35","25","517","80",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","채용계획인원","명","81","188","360","22","35","25","80","80",
"경기도","전규모(1인이상)","11 인문ㆍ사회과학 연구직","부족률","%","4.6","8.2","13.5",".6","1.1",".7","16.9","2.9",
"경기도","전규모(1인이상)","12 자연ㆍ생명과학 연구직","현원","명","9853","10591","9980","13850","18579","16078","17337","17528",
"경기도","전규모(1인이상)","12 자연ㆍ생명과학 연구직","구인인원","명","836","813","743","671","1183","855","1006","1134",
"경기도","전규모(1인이상)","12 자연ㆍ생명과학 연구직","채용인원","명","825","671","637","634","990","783","988","1062",
"경기도","전규모(1인이상)","12 자연ㆍ생명과학 연구직","미충원인원","명","11","142","106","37","193","72","18","72",
"경기도","전규모(1인이상)","12 자연ㆍ생명과학 연구직","부족인원","명","497","561","513","327","382","430","406","698",
"경기도","전규모(1인이상)","12 자연ㆍ생명과학 연구직","채용계획인원","명","497","561","501","270","384","390","401","731",
